date,ticker,sentiment_score
2023-03-19,BAJAJFINSV.NS,-1.0
2023-03-26,BAJAJFINSV.NS,-1.0
2023-04-02,BAJAJFINSV.NS,1.0
2023-04-09,BAJAJFINSV.NS,1.0
2023-04-16,BAJAJFINSV.NS,1.0
2023-04-23,BAJAJFINSV.NS,-1.0
2023-04-30,BAJAJFINSV.NS,1.0
2023-05-07,BAJAJFINSV.NS,1.0
2023-05-14,BAJAJFINSV.NS,0.903
2023-05-21,BAJAJFINSV.NS,0.999
2023-05-28,BAJAJFINSV.NS,1.0
2023-06-04,BAJAJFINSV.NS,0.999
2023-06-11,BAJAJFINSV.NS,1.0
2023-06-18,BAJAJFINSV.NS,1.0
2023-06-25,BAJAJFINSV.NS,1.0
2023-07-02,BAJAJFINSV.NS,1.0
2023-07-09,BAJAJFINSV.NS,1.0
2023-07-16,BAJAJFINSV.NS,1.0
2023-07-23,BAJAJFINSV.NS,0.0
2023-07-30,BAJAJFINSV.NS,-1.0
2023-08-06,BAJAJFINSV.NS,-1.0
2023-08-13,BAJAJFINSV.NS,0.999
2023-08-20,BAJAJFINSV.NS,-1.0
2023-08-27,BAJAJFINSV.NS,1.0
2023-09-03,BAJAJFINSV.NS,0.999
2023-09-10,BAJAJFINSV.NS,1.0
2023-09-17,BAJAJFINSV.NS,0.0
2023-09-24,BAJAJFINSV.NS,0.0
2023-10-01,BAJAJFINSV.NS,0.0
2023-10-08,BAJAJFINSV.NS,1.0
2023-10-15,BAJAJFINSV.NS,1.0
2023-10-22,BAJAJFINSV.NS,0.0
2023-10-29,BAJAJFINSV.NS,-1.0
2023-11-05,BAJAJFINSV.NS,-1.0
2023-11-12,BAJAJFINSV.NS,1.0
2023-11-19,BAJAJFINSV.NS,0.0
2023-11-26,BAJAJFINSV.NS,0.999
2023-12-03,BAJAJFINSV.NS,1.0
2023-12-10,BAJAJFINSV.NS,0.0
2023-12-17,BAJAJFINSV.NS,1.0
2023-12-24,BAJAJFINSV.NS,-1.0
2023-12-31,BAJAJFINSV.NS,0.0
